fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
42980,US,,,cbsa,,iso1:us#cbsa:42980,,44231,0.268,other,51.0,,1.17,0.37,,,0.79,3,3,3,4,2,,1,13360,134,,,,80,37,2,,16,12,1,,78,,26700,24305,2022-07-28,,0.604,0.55,0,,3,10749,0.243,357.2,,,310,195,11,36,24,2,0.038,,5,21,11.0,,2
43020,US,,,cbsa,,iso1:us#cbsa:43020,,45455,0.197,other,33.9,,1.11,0.46,,,,3,2,3,4,2,,4,14650,170,,,,,,,,,,,,14,,27439,25876,2022-07-28,,0.604,0.569,0,,3,15024,0.331,237.6,,,102,52,4,8,1,1,0.028,,,10,3.1,,1
43060,US,,,cbsa,,iso1:us#cbsa:43060,,72592,0.206,other,53.5,,0.88,0.29,,,0.5,3,3,3,4,0,,0,22020,284,,,,54,47,5,,10,5,0,,0,,45380,36629,2022-07-28,,0.625,0.505,0,,3,13648,0.188,374.7,,,3098,2462,131,351,263,12,0.043,,7,146,13.7,,2
43100,US,,,cbsa,,iso1:us#cbsa:43100,,115340,0.129,other,28.1,,1.04,0.25,,,0.3,3,2,3,4,1,,0,35525,336,,,,249,70,4,,30,9,0,,38,,77864,72830,2022-07-28,,0.675,0.631,0,,3,41238,0.358,196.8,,,380,129,9,37,15,1,0.03,,10,10,6.5,,0
43140,US,,,cbsa,,iso1:us#cbsa:43140,,97947,0.287,other,53.8,,1.26,0.21,,,0.98,3,3,3,4,2,,3,31998,406,,,,213,164,14,,18,17,2,,369,,52928,49798,2022-07-28,,0.54,0.508,1,,3,26150,0.267,376.7,,,865,669,65,63,49,6,0.074,,15,53,11.1,,2
43180,US,,,cbsa,,iso1:us#cbsa:43180,,49713,0.323,other,50.3,,1.3,0.33,,,0.44,3,3,3,4,2,,0,15851,240,,,,59,15,3,,10,4,1,,175,,25173,21700,2022-07-28,,0.506,0.437,0,,3,8456,0.17,352.0,,,59,15,3,10,4,1,0.068,,6,6,18.1,,2
43220,US,,,cbsa,,iso1:us#cbsa:43220,,66768,0.039,other,23.3,,0.94,0.38,,,0.8,2,1,2,4,1,,1,13915,152,,,,35,19,3,,6,5,1,,19,,46230,41292,2022-07-28,,0.692,0.618,0,,3,21295,0.319,163.3,,,664,584,64,93,81,9,0.098,,5,62,12.1,,1
43260,US,,,cbsa,,iso1:us#cbsa:43260,,30485,0.036,other,32.3,,0.95,0.52,,,0.47,3,1,3,4,1,,0,8881,81,,,,88,31,1,,11,5,1,,0,,18430,16383,2022-07-28,,0.605,0.537,0,,3,7845,0.257,226.3,,,120,37,1,14,5,1,0.013,,5,5,12.8,,2
43300,US,,,cbsa,,iso1:us#cbsa:43300,,136212,,other,28.1,,1.08,0.24,,,0.97,3,4,3,4,1,,3,28656,647,,,,455,412,27,,68,66,5,,43,,72779,62451,2022-07-28,,0.534,0.458,0,148775,3,24759,0.182,196.8,,,643,498,32,75,71,6,0.06,,28,35,15.0,,1
43320,US,,,cbsa,,iso1:us#cbsa:43320,,110924,0.267,other,62.8,,1.12,0.17,,,0.92,3,3,3,4,2,,3,42166,918,,,,120,92,14,,12,11,2,,488,,105623,88099,2022-07-28,,0.95,0.794,1,82915,3,43038,0.388,439.9,,,470,296,32,53,35,6,0.056,,10,31,13.5,,2
43340,US,,,cbsa,,iso1:us#cbsa:43340,,394706,0.245,other,60.8,,0.95,0.1,,,,3,3,3,4,1,,4,126908,1803,,,,1213,1046,194,,,,,,489,,227166,194846,2022-07-28,,0.576,0.494,5,,3,76649,0.194,425.4,,,4318,3392,348,554,448,56,0.077,,249,495,33.2,,2
43380,US,,,cbsa,,iso1:us#cbsa:43380,,48590,0.297,other,33.2,,0.83,0.46,,,0.41,3,3,3,4,0,,0,11667,189,,,,66,22,1,,7,2,0,,0,,18717,17711,2022-07-28,,0.385,0.364,0,,3,8788,0.181,232.6,,,195,119,8,16,9,0,0.045,,4,18,13.5,,2
43420,US,,,cbsa,,iso1:us#cbsa:43420,,125922,0.331,other,33.0,,1.15,0.22,,,0.64,3,3,3,4,2,,0,34553,583,,,,123,57,7,,20,12,2,,291,,104351,83881,2022-07-28,,0.829,0.666,0,129219,3,35587,0.283,231.1,,,2221,1677,76,285,166,9,0.037,,8,86,8.8,,1
43460,US,,,cbsa,,iso1:us#cbsa:43460,,38280,0.361,other,49.3,,0.93,0.39,,,,3,3,3,4,1,,4,11794,162,,,,,,,,,,,,0,,19208,16860,2022-07-28,,0.502,0.44,0,,3,5585,0.146,344.8,,,667,529,33,65,40,2,0.049,,,52,14.8,,2
43500,US,,,cbsa,,iso1:us#cbsa:43500,,26998,0.23,other,52.9,,0.92,0.37,,,0.43,3,3,3,4,1,,0,8091,103,,,,16,12,0,,3,1,1,,20,0,18545,16809,2022-07-28,,0.687,0.623,0,0,3,,,370.4,,,16,12,0,3,1,1,0.0,,4,4,0.0,,1
43580,US,,,cbsa,,iso1:us#cbsa:43580,,144701,,other,34.6,,1.24,0.23,,,,3,4,3,4,2,,4,42655,489,,,,,,,,,,,,325,,94513,83259,2022-07-28,,0.653,0.575,2,,3,33881,0.234,241.9,,,2582,1602,63,301,141,9,0.021,,,69,9.6,,1
43620,US,,,cbsa,,iso1:us#cbsa:43620,,268232,0.184,other,18.1,,1.11,0.2,,,,2,2,2,4,2,,4,79177,723,,,,818,683,189,,,,,,339,,224848,177631,2022-07-28,,0.838,0.662,2,49714,3,76059,0.284,126.4,,,3609,2883,125,520,265,9,0.035,,152,108,9.8,,0
43660,US,,,cbsa,,iso1:us#cbsa:43660,,16703,,other,35.1,,0.84,0.6,,,,3,4,3,4,0,,4,5242,105,,,,21,7,1,,4,4,1,,11,,9048,7918,2022-07-28,,0.542,0.474,1,19386,3,2877,0.172,245.5,,,21,7,1,4,4,1,0.08,,6,6,12.0,,2
43700,US,,,cbsa,,iso1:us#cbsa:43700,,64979,0.081,other,48.4,,1.17,0.29,,,1.03,3,1,3,4,2,,3,19356,298,,,,295,177,7,,40,41,5,,0,,34476,30425,2022-07-28,,0.531,0.468,0,,3,13352,0.205,338.6,,,316,195,9,40,41,5,0.025,,4,8,5.9,,1
43740,US,,,cbsa,,iso1:us#cbsa:43740,,73447,0.123,other,24.3,,1.2,0.38,,,0.29,2,2,2,4,2,,0,19929,415,,,,134,59,1,,14,4,0,,125,,40041,35446,2022-07-28,,0.545,0.483,0,,3,18331,0.25,170.2,,,888,558,24,179,144,2,0.028,,4,27,8.3,,0
43760,US,,,cbsa,,iso1:us#cbsa:43760,,54478,0.243,other,65.8,,0.89,0.26,,,0.5,3,3,3,4,0,,0,15709,196,,,,72,48,5,,6,3,0,,0,,33619,29052,2022-07-28,,0.617,0.533,0,82681,3,15214,0.279,460.7,,,1269,988,118,132,81,10,0.1,,11,138,21.2,,2
43780,US,,,cbsa,,iso1:us#cbsa:43780,,323613,0.208,other,23.7,,1.1,0.19,,,,3,3,2,4,1,,4,87828,1039,,,,687,550,31,,65,47,,,223,,207785,186414,2022-07-28,,0.642,0.576,1,,3,91923,0.284,165.6,,,1094,808,51,104,54,3,0.049,,62,59,12.2,,1
43900,US,,,cbsa,,iso1:us#cbsa:43900,,319785,0.238,other,60.9,,1.26,0.11,,,0.79,3,3,3,4,2,,1,101718,1566,,,,577,538,26,,65,51,2,,1364,,162881,142189,2022-07-28,,0.509,0.445,0,,3,60025,0.188,426.5,,,642,564,29,71,56,3,0.04,,39,47,10.6,,2
43940,US,,,cbsa,,iso1:us#cbsa:43940,,25844,0.283,other,27.6,,0.92,0.52,,,0.21,3,3,3,4,1,,0,7081,85,,,,27,15,0,,4,0,0,,50,,18955,15200,2022-07-28,,0.733,0.588,1,9480,3,4872,0.189,193.5,,,125,54,1,11,7,1,0.022,,6,4,8.8,,0
43980,US,,,cbsa,,iso1:us#cbsa:43980,,16016,,other,34.8,,1.11,0.74,,,0.29,3,4,3,4,2,,0,4324,45,,,,49,23,2,,6,1,1,,39,,9118,8405,2022-07-28,,0.569,0.525,0,16326,3,4593,0.287,243.5,,,74,27,2,6,1,2,0.039,,6,6,7.1,,1
44020,US,,,cbsa,,iso1:us#cbsa:44020,,17258,,other,18.2,,0.94,0.79,,,0.33,2,4,2,4,1,,0,4319,75,,,,36,15,0,,3,1,1,,22,,11263,10214,2022-07-28,,0.653,0.592,0,15127,3,5718,0.331,127.5,,,74,27,2,6,1,2,0.039,,4,6,7.1,,0
44060,US,,,cbsa,,iso1:us#cbsa:44060,,568521,0.112,other,27.5,,0.98,0.11,,,0.84,3,2,3,4,1,,2,147128,1616,,,,976,880,67,,83,69,4,,338,,381846,343154,2022-07-28,,0.672,0.604,3,,3,171193,0.301,192.8,,,2156,1843,138,166,139,8,0.066,,80,122,11.6,,1
44100,US,,,cbsa,,iso1:us#cbsa:44100,,206868,0.258,other,51.5,,1.03,0.15,,,,3,3,3,4,1,,4,68890,472,,,,,,,,,,,,121,,146044,134861,2022-07-28,,0.706,0.652,0,225461,3,75433,0.365,360.6,,,2035,1550,55,274,142,4,0.028,,,52,8.7,,1
44140,US,,,cbsa,,iso1:us#cbsa:44140,,697382,0.081,other,26.1,,0.91,0.15,,,0.59,3,1,3,4,1,,0,196193,2392,,,,1565,1242,75,,126,74,38,,0,,583463,471992,2022-07-28,,0.837,0.677,0,,3,249403,0.358,182.4,,,4766,3920,195,420,297,12,0.046,,64,218,7.7,,0
44180,US,,,cbsa,,iso1:us#cbsa:44180,,470300,,other,26.4,,0.95,0.14,,,,3,4,3,4,1,,4,121276,1666,,,,,,,,,,,,55,,255862,223266,2022-07-28,,0.544,0.475,0,,3,101092,0.215,185.0,,,7580,5986,373,1175,935,109,0.05,,,310,9.8,,0
44220,US,,,cbsa,,iso1:us#cbsa:44220,,134083,0.213,other,38.2,,0.9,0.25,,,0.63,3,3,3,4,0,,0,37434,592,,,,263,220,12,,40,25,2,,0,,76874,71491,2022-07-28,,0.573,0.533,0,,3,36548,0.273,267.7,,,282,230,13,40,25,2,0.047,,25,25,12.1,,2
44260,US,,,cbsa,,iso1:us#cbsa:44260,,59276,0.228,other,43.4,,1.08,0.27,,,,3,3,3,4,1,,4,15543,238,,,,99,37,2,,,,,,0,,34121,30440,2022-07-28,,0.576,0.514,0,76509,3,12683,0.214,303.7,,,256,96,5,12,11,1,0.026,,16,8,4.7,,1
44300,US,,,cbsa,,iso1:us#cbsa:44300,,162385,0.176,other,27.0,,1.27,0.25,,,0.36,3,2,3,4,2,,0,38798,362,,,,182,139,8,,12,4,0,,307,,112057,97053,2022-07-28,,0.69,0.598,1,,3,53400,0.329,189.1,,,423,330,13,41,28,3,0.033,,14,23,6.7,,0
44340,US,,,cbsa,,iso1:us#cbsa:44340,,79608,0.365,other,26.2,,1.14,0.34,,,0.94,3,3,3,4,2,,3,16378,268,,,,135,147,5,,24,23,1,,146,,31659,27673,2022-07-28,,0.398,0.348,1,41570,3,11250,0.141,183.4,,,215,190,7,34,29,0,0.04,,16,16,15.7,,1
44420,US,,,cbsa,,iso1:us#cbsa:44420,,123120,0.293,other,36.5,,1.03,0.22,,,,3,3,3,4,1,,4,33699,406,,,,,,,,,,,,56,,80673,74854,2022-07-28,,0.655,0.608,0,165541,3,,,255.8,,,840,537,30,57,42,3,0.033,,,69,11.7,,2
44460,US,,,cbsa,,iso1:us#cbsa:44460,,25638,0.103,other,26.7,,0.86,0.57,,,0.25,3,2,3,4,0,,0,7278,27,,,,41,18,1,,4,1,,,12,,22046,19630,2022-07-28,,0.86,0.766,1,,3,11708,0.457,186.6,,,66,25,1,8,1,0,0.011,,5,5,10.3,,1
44500,US,,,cbsa,,iso1:us#cbsa:44500,,42698,,other,21.7,,0.93,0.59,,,0.51,2,4,2,4,1,,0,9107,124,,,,38,9,1,,5,2,0,,11,,18825,16521,2022-07-28,,0.441,0.387,0,39805,3,6261,0.147,152.2,,,61,18,1,5,2,0,0.018,,6,17,24.9,,2
44540,US,,,cbsa,,iso1:us#cbsa:44540,,22409,0.044,other,20.8,,0.78,0.58,,,,2,1,2,4,0,,4,7919,112,,,,25,10,0,,4,0,0,,5,,9221,8674,2022-07-28,,0.411,0.387,0,,3,4125,0.184,145.8,,,74,37,0,4,0,0,0.0,,4,4,0.0,,0
44580,US,,,cbsa,,iso1:us#cbsa:44580,,55175,0.094,other,32.6,,0.94,0.35,,,0.23,3,1,3,4,1,,0,17056,272,,,,102,69,5,,8,1,1,,15,,35606,32363,2022-07-28,,0.645,0.587,0,49446,3,16950,0.307,228.4,,,227,111,9,16,10,0,0.039,,10,10,12.1,,2
44620,US,,,cbsa,,iso1:us#cbsa:44620,,70772,0.197,other,33.9,,1.09,0.31,,,0.59,3,2,3,4,1,,0,20029,163,,,,54,30,6,,4,2,1,,29,,49331,44785,2022-07-28,,0.697,0.633,0,,3,25254,0.357,237.4,,,54,30,6,4,2,1,0.104,,5,5,7.1,,2
44660,US,,,cbsa,,iso1:us#cbsa:44660,,81784,0.393,other,35.8,,0.87,0.34,,,0.98,3,3,3,4,0,,3,19656,168,,,,75,68,3,,5,5,1,,0,,49751,40835,2022-07-28,,0.608,0.499,0,,3,18390,0.225,250.7,,,99,79,3,5,5,1,0.047,,6,10,12.8,,2
44700,US,,,cbsa,,iso1:us#cbsa:44700,,762148,0.147,other,38.8,,1.02,0.1,,,0.89,3,2,3,4,1,,3,200042,2267,,,,1012,871,103,,103,92,12,,924,,578357,479087,2022-07-28,,0.759,0.629,0,1300289,3,215724,0.283,271.6,,,1107,901,108,117,98,13,0.083,,142,142,13.1,,2
44740,US,,,cbsa,,iso1:us#cbsa:44740,,19620,,other,10.2,,1.0,0.87,,,,2,4,2,4,1,,4,6511,59,,,,20,6,0,,1,,,,14,,14780,13578,2022-07-28,,0.753,0.692,1,17037,2,5909,0.301,71.4,,,560,294,10,57,24,2,0.019,,5,14,9.6,,0
44780,US,,,cbsa,,iso1:us#cbsa:44780,,60964,0.309,other,25.5,,1.17,0.48,,,0.57,3,3,3,4,2,,0,14429,212,,,,33,15,0,,2,1,0,,0,,28911,27742,2022-07-28,,0.474,0.455,0,53709,3,13701,0.225,178.8,,,498,450,27,84,68,2,0.058,,4,31,12.0,,1
44860,US,,,cbsa,,iso1:us#cbsa:44860,,37084,,other,33.9,,0.91,0.49,,,0.36,3,4,3,4,1,,0,7635,183,,,,71,33,3,,10,3,0,,11,,16902,14805,2022-07-28,,0.456,0.399,0,37252,3,5635,0.152,237.3,,,7848,6997,411,875,798,67,0.055,,4,500,12.4,,2
44900,US,,,cbsa,,iso1:us#cbsa:44900,,24789,0.228,other,57.1,,1.21,0.51,,,0.52,3,3,3,4,2,,0,7092,136,,,,160,129,7,,18,9,1,,99,,10786,9534,2022-07-28,,0.435,0.385,0,14636,3,3596,0.145,399.4,,,965,810,54,114,87,2,0.052,,8,59,15.4,,2
44940,US,,,cbsa,,iso1:us#cbsa:44940,,140466,0.145,other,46.4,,1.11,0.19,,,0.36,3,2,3,4,2,,0,40706,566,,,,234,136,13,,22,7,1,,0,,92411,78358,2022-07-28,,0.658,0.558,0,,3,30972,0.22,324.6,,,468,273,26,44,15,3,0.045,,18,36,9.5,,1
44980,US,,,cbsa,,iso1:us#cbsa:44980,,90843,0.117,other,24.7,,1.13,0.31,,,,2,2,2,4,2,,4,24775,549,,,,40,,6,,7,,,,157,,57363,52546,2022-07-28,,0.631,0.578,2,,3,28022,0.308,172.8,,,901,675,49,140,101,7,0.053,,,36,11.0,,1
45000,US,,,cbsa,,iso1:us#cbsa:45000,,30573,,other,11.7,,0.77,0.61,,,,2,4,2,4,0,,4,11269,68,,,,25,11,0,,,,0,,5,,9936,8977,2022-07-28,,0.325,0.294,0,22442,2,4166,0.136,81.8,,,60,20,1,,,0,0.029,,9,4,12.2,,1
45020,US,,,cbsa,,iso1:us#cbsa:45020,,14714,,other,45.6,,0.93,0.66,,,0.69,3,4,3,4,1,,0,3261,99,,,,18,12,1,,4,3,0,,2,,6906,6265,2022-07-28,,0.469,0.426,0,15206,3,2773,0.188,319.4,,,58,20,2,4,3,0,0.041,,5,5,14.8,,2
45060,US,,,cbsa,,iso1:us#cbsa:45060,,648593,0.111,other,18.4,,1.1,0.14,,,0.87,2,2,2,4,1,,3,172415,1431,,,,1222,1140,38,,172,150,18,,126,,489369,456124,2022-07-28,,0.755,0.703,0,,3,269700,0.416,128.7,,,3036,2710,90,426,345,11,0.028,,113,111,7.3,,0
45140,US,,,cbsa,,iso1:us#cbsa:45140,,48657,0.268,other,34.1,,0.73,0.44,,,0.88,3,3,3,4,0,,3,15347,155,,,,90,58,4,,14,12,3,,0,,33050,23990,2022-07-28,,0.679,0.493,0,,3,9626,0.198,238.4,,,320,193,16,58,46,7,0.055,,14,34,13.3,,2
45180,US,,,cbsa,,iso1:us#cbsa:45180,,79978,0.272,other,49.5,,0.98,0.21,,,0.5,3,3,3,4,1,,0,24236,380,,,,140,69,3,,16,8,0,,35,,35936,29634,2022-07-28,,0.449,0.371,0,86672,3,11392,0.142,346.3,,,175,82,5,20,10,1,0.033,,7,11,9.6,,1
45220,US,,,cbsa,,iso1:us#cbsa:45220,,387227,0.297,other,72.4,,1.27,0.1,,,,3,3,3,4,2,,4,126601,1091,,,,,,,,,,,,3923,,253786,219521,2022-07-28,,0.655,0.567,0,,3,101493,0.262,506.6,,,3912,2844,170,296,221,12,0.045,,,244,12.1,,2
45300,US,,,cbsa,,iso1:us#cbsa:45300,,3194831,0.212,other,45.1,,1.21,0.1,,,0.75,3,3,3,4,2,,1,848968,10559,,,,8975,6774,676,,1039,774,73,,20165,,2344471,2016298,2022-07-28,,0.734,0.631,0,,3,877123,0.275,315.6,,,35901,27097,2706,4158,3098,292,0.074,,971,3884,29.0,,2
45340,US,,,cbsa,,iso1:us#cbsa:45340,,32723,0.148,other,21.0,,0.75,0.53,,,0.7,2,2,2,4,0,,0,6287,96,,,,30,16,1,,2,2,0,,3,0,27349,24348,2022-07-28,,0.836,0.744,0,0,3,,,146.7,,,282,196,17,29,19,2,0.058,,5,18,9.1,,0
45380,US,,,cbsa,,iso1:us#cbsa:45380,,32304,0.106,other,64.6,,1.13,0.36,,,,3,2,3,4,2,,4,11245,131,,,,38,23,2,,,,,,36,,17457,16003,2022-07-28,,0.54,0.495,0,24938,3,8632,0.267,452.0,,,1017,775,27,137,71,2,0.028,,7,26,8.7,,1
45460,US,,,cbsa,,iso1:us#cbsa:45460,,186367,0.287,other,39.9,,1.17,0.2,,,,3,3,3,4,2,,4,52128,713,,,,,,,,,,,,308,,104233,95311,2022-07-28,,0.559,0.511,0,,3,44329,0.238,279.0,,,2747,1678,84,250,141,6,0.033,,,110,12.9,,2
45500,US,,,cbsa,,iso1:us#cbsa:45500,,148761,,other,32.6,,0.95,0.2,,,,3,4,3,4,1,,4,35330,728,,,,,,,,,,,,52,,71028,57277,2022-07-28,,0.477,0.385,1,,3,19111,0.128,227.9,,,1866,1062,62,139,93,10,0.032,,,54,9.3,,1
45520,US,,,cbsa,,iso1:us#cbsa:45520,,26682,0.091,other,39.6,,0.85,0.48,,,0.29,3,1,3,4,0,,0,5986,67,,,,36,24,4,,2,0,0,,22,,19696,17805,2022-07-28,,0.738,0.667,0,44637,3,9369,0.351,277.3,,,84,54,7,4,2,1,0.077,,7,11,10.2,,2
45540,US,,,cbsa,,iso1:us#cbsa:45540,,132420,0.233,other,38.1,,0.75,0.17,,,0.33,3,3,3,4,0,,0,25204,602,,,,315,237,38,,35,11,3,,0,,121180,107712,2022-07-28,,0.915,0.813,0,,3,63284,0.478,267.0,,,7661,6337,579,829,581,53,0.075,,42,615,19.7,,2
45580,US,,,cbsa,,iso1:us#cbsa:45580,,26320,0.256,other,31.0,,0.98,0.47,,,0.91,3,3,3,4,1,,3,8442,241,,,,62,56,11,,6,6,2,,106,,13495,12100,2022-07-28,,0.513,0.46,1,18549,3,5315,0.202,216.9,,,62,56,11,6,6,2,0.168,,10,10,21.8,,2
45620,US,,,cbsa,,iso1:us#cbsa:45620,,44451,0.375,other,77.1,,1.31,0.32,,,0.79,5,3,5,4,2,,1,12956,214,,,,180,179,10,,30,23,0,,240,,25009,22001,2022-07-28,,0.563,0.495,0,33585,3,9139,0.206,539.9,,,222,216,13,34,23,0,0.056,,10,19,12.1,,2
45660,US,,,cbsa,,iso1:us#cbsa:45660,,55178,0.181,other,34.2,,0.92,0.45,,,0.45,3,2,3,4,1,,0,13447,234,,,,50,28,3,,5,2,0,,0,,28834,27385,2022-07-28,,0.523,0.496,0,,3,14395,0.261,239.2,,,200,142,8,57,33,0,0.047,,7,7,8.4,,1
45700,US,,,cbsa,,iso1:us#cbsa:45700,,40644,0.283,other,48.2,,1.15,0.33,,,0.88,3,3,3,4,2,,3,12429,225,,,,178,176,11,,20,17,1,,137,,19397,16625,2022-07-28,,0.477,0.409,1,25827,3,5964,0.147,337.1,,,258,215,11,25,22,1,0.045,,19,19,30.8,,2
45740,US,,,cbsa,,iso1:us#cbsa:45740,,25925,0.384,other,29.8,,1.06,0.61,,,0.29,3,3,3,4,1,,0,6649,167,,,,42,21,2,,6,1,0,,53,,12223,10844,2022-07-28,,0.471,0.418,0,16944,3,4621,0.178,208.3,,,82,46,5,14,5,1,0.084,,6,10,10.6,,2
45780,US,,,cbsa,,iso1:us#cbsa:45780,,641816,0.183,other,22.7,,0.88,0.16,,,,2,2,2,4,0,,4,164139,2119,,,,1564,1175,66,,329,167,,,0,,406364,379727,2022-07-28,,0.633,0.592,0,,3,203781,0.318,158.6,,,6517,4933,281,1355,752,41,0.04,,552,404,12.9,,1
45820,US,,,cbsa,,iso1:us#cbsa:45820,,231969,0.19,other,46.1,,1.16,0.12,,,,3,2,3,4,2,,4,68415,833,,,,,,,,,,,,749,,158601,141567,2022-07-28,,0.684,0.61,0,,3,74336,0.32,322.9,,,3186,2292,90,356,287,17,0.033,,,220,13.7,,2
45860,US,,,cbsa,,iso1:us#cbsa:45860,,180333,0.099,other,15.5,,0.97,0.27,,,0.19,2,1,2,4,1,,0,36165,469,,,,147,93,4,,43,8,0,,25,,160058,138071,2022-07-28,,0.888,0.766,0,,3,76429,0.424,108.7,,,2641,2155,120,362,215,12,0.044,,6,149,13.9,,1
45900,US,,,cbsa,,iso1:us#cbsa:45900,,150653,0.185,other,22.3,,1.22,0.27,,,,2,2,2,4,2,,4,31086,441,,,,,,,,,,,,0,,105344,100548,2022-07-28,,0.699,0.667,0,195878,3,59806,0.397,156.0,,,1952,1401,87,360,302,11,0.047,,,68,10.6,,1
45940,US,,,cbsa,,iso1:us#cbsa:45940,,367430,0.092,other,39.4,,1.02,0.12,,,0.66,3,1,3,4,1,,0,92231,1288,,,,594,418,22,,92,60,1,,170,,337488,266732,2022-07-28,,0.919,0.726,0,521754,3,143443,0.39,276.0,,,594,418,22,92,60,1,0.037,,30,30,7.9,,1
45980,US,,,cbsa,,iso1:us#cbsa:45980,,33114,0.266,other,43.6,,0.97,0.46,,,0.48,3,3,3,4,1,,0,8084,136,,,,49,26,1,,8,4,0,,13,,17173,14149,2022-07-28,,0.519,0.427,0,34633,3,4923,0.149,305.0,,,1186,865,56,109,107,8,0.048,,4,49,14.5,,2
46020,US,,,cbsa,,iso1:us#cbsa:46020,,99755,0.127,other,23.5,,0.84,0.28,,,0.71,2,2,2,4,0,,1,19735,132,,,,101,66,8,,10,7,1,,0,,70471,63866,2022-07-28,,0.706,0.64,0,180117,3,37228,0.373,164.4,,,101,66,8,10,7,1,0.102,,4,4,8.8,,1
46060,US,,,cbsa,,iso1:us#cbsa:46060,,1047279,0.28,other,37.7,,1.21,0.1,,,0.58,3,3,3,4,2,,0,278524,3924,,,,2037,1598,68,,259,151,7,,2764,,886279,738804,2022-07-28,,0.846,0.705,5,1034910,3,361609,0.345,263.9,,,2221,1677,76,285,166,9,0.037,,78,86,8.8,,1
46100,US,,,cbsa,,iso1:us#cbsa:46100,,105216,0.265,other,47.9,,1.25,0.22,,,,3,3,3,4,2,,4,34116,503,,,,,,,,,,,,353,,51875,45611,2022-07-28,,0.493,0.433,2,,3,21274,0.202,335.5,,,678,327,18,87,53,1,0.032,,,45,14.3,,2
46140,US,,,cbsa,,iso1:us#cbsa:46140,,998626,0.3,other,39.6,,1.21,0.1,,,,3,3,3,4,2,,4,278741,3662,,,,2868,2025,98,,,,,,2768,,691659,567540,2022-07-28,,0.693,0.568,0,,3,227868,0.228,277.2,,,8490,6072,292,948,767,36,0.033,,564,384,11.7,,2
46180,US,,,cbsa,,iso1:us#cbsa:46180,,166126,0.337,other,57.4,,1.05,0.1,,,,3,3,3,4,1,,4,57090,706,,,,,,,,,,,,0,,79518,70377,2022-07-28,,0.479,0.424,0,174813,3,28103,0.169,401.5,,,1907,1038,79,155,105,4,0.043,,,82,10.6,,2
46220,US,,,cbsa,,iso1:us#cbsa:46220,,252047,0.237,other,36.7,,1.03,0.14,,,,3,3,3,4,1,,4,73985,1058,,,,,,,,,,,,134,,140514,116147,2022-07-28,,0.557,0.461,0,294061,3,44576,0.177,256.7,,,1536,1220,85,184,174,20,0.055,,,52,6.0,,1
46300,US,,,cbsa,,iso1:us#cbsa:46300,,111290,0.151,other,39.7,,1.0,0.22,,,,3,2,3,4,1,,4,32385,362,,,,166,124,7,,,,,,117,,61759,56600,2022-07-28,,0.555,0.509,0,,3,24164,0.217,277.7,,,358,260,21,34,32,1,0.062,,,30,5.3,,1
46340,US,,,cbsa,,iso1:us#cbsa:46340,,232751,,other,40.9,,0.98,0.13,,,0.92,3,4,3,4,1,,3,49359,976,,,,1027,810,52,,173,159,7,,83,,123408,108749,2022-07-28,,0.53,0.467,0,279046,3,44060,0.189,286.1,,,1129,893,54,181,166,7,0.051,,66,76,18.2,,2
46380,US,,,cbsa,,iso1:us#cbsa:46380,,86749,0.134,other,42.2,,0.97,0.25,,,0.91,3,2,3,4,1,,3,19075,131,,,,88,74,8,,16,14,2,,0,,67228,60314,2022-07-28,,0.775,0.695,0,168127,3,34298,0.395,295.1,,,88,74,8,16,14,2,0.076,,8,8,9.2,,1
